id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-102193824-B,VM homogenized to achieve migration across heterogeneous computer ,微软技术许可有限责任公司,"R·B·贝内特, R·A·维加, S·甘古利, M·D·亨德尔, R·N·戴维, L·鲁瑟, T·格尔, Y·郑",2010-03-18,2011-03-17,2016-04-27,2016-04-27,https://patents.google.com/patent/CN102193824B/en,
US-9244609-B2,Touch control method and touch control electronic apparatus ,Wistron Corporation,Wei-Hung Liu,2013-10-31,2014-05-22,2016-01-26,2016-01-26,https://patents.google.com/patent/US9244609B2/en,https://patentimages.storage.googleapis.com/9e/9c/68/24caf05518c81f/US09244609-20160126-D00000.png
US-9298371-B1,System and method of reducing write cycles and increasing longevity of non-volatile memory in baseboard management controller (BMC) ,"American Megatrends, Inc.","Jothiram Selvam, Venkatesan Balakrishnan",2014-12-22,2014-12-22,2016-03-29,2016-03-29,https://patents.google.com/patent/US9298371B1/en,https://patentimages.storage.googleapis.com/4a/37/f6/5e4bd6f42faac3/US09298371-20160329-D00000.png
JP-5736029-B2,Touch event model ,"アップル インコーポレイテッド, アップル  インコーポレイテッド","クレイ ビーヴァー ジェイソン, クレイ  ビーヴァー ジェイソン, プラッツァー アンドリュー, プラッツァー アンドリュー",2008-03-04,2013-11-28,2015-06-17,2015-06-17,https://patents.google.com/patent/JP5736029B2/en,https://patentimages.storage.googleapis.com/ff/da/00/8646513af902c4/0005736029-4.png
JP-2012198913-A,"Electronic device, search control method and search control program ","Toshiba Corp, 株式会社東芝","Satoshi Ishigaki, 智 石垣",2012-05-18,2012-05-18,2012-10-18,,https://patents.google.com/patent/JP2012198913A/en,https://patentimages.storage.googleapis.com/ef/d7/11/f230891d0c9860/2012198913-3.png
CN-104375773-A,Handheld electronic device and input operation method of the same ,宏达国际电子股份有限公司,"陈明裕, 李兴豪, 官宗褓",2013-08-14,2013-08-28,2015-02-25,,https://patents.google.com/patent/CN104375773A/en,
KR-101247083-B1,System and method for using a file system automatically backup a file as generational file ,마이크로소프트 코포레이션,"저스틴 3세 맥과이어, 파스콸레 디마이오, 토마스 지. 필립스, 윌리암 제이. 웨스터리넨",2005-02-18,2006-02-17,2013-03-25,2013-03-25,https://patents.google.com/patent/KR101247083B1/en,https://patentimages.storage.googleapis.com/02/c0/bc/2580f1439d7aed/112006011941118-pat00001.png
US-6370614-B1,I/O cache with user configurable preload ,"Motive Power, Inc.","Deniz Teoman, John M. Neil",1999-01-26,1999-01-26,2002-04-09,2002-04-09,https://patents.google.com/patent/US6370614B1/en,https://patentimages.storage.googleapis.com/8b/ee/69/eec0d3dbda0f43/US6370614-drawings-page-3.png
CN-102375574-B,Optical user input device ,联想（新加坡）私人有限公司,"亚伦·迈克尔·斯图尔特, 阿瑞斯·克里斯多夫·尼尔·甘尼, 杨进平, 贾伊·威斯雷·约翰逊, 朱莉·安妮·莫里斯, 詹姆斯·史蒂芬·拉特利奇, 布拉德利·帕克·斯特齐萨",2010-08-19,2011-08-16,2017-04-12,2017-04-12,https://patents.google.com/patent/CN102375574B/en,
RU-2646329-C2,Generation and caching of software code ,"МАЙКРОСОФТ ТЕКНОЛОДЖИ ЛАЙСЕНСИНГ, ЭлЭлСи","Джомо ФИШЕР, Майкл Вэйн ДЖЕКСОН, Юнус КИЛИК, Стивен Эдвард ЛУККО, Джесс Д. МАКГЭТА, Еджей З. МЯДОВИЧ, Стивен Дж. СТЕЙНЕР",2012-02-13,2013-02-04,2018-03-02,2018-03-02,https://patents.google.com/patent/RU2646329C2/en,https://patentimages.storage.googleapis.com/f8/37/6e/231707705c2328/00000002.png
US-2009315841-A1,Touchpad Module which is Capable of Interpreting Multi-Object Gestures and Operating Method thereof ,"Chien-Wei Cheng, Wei-Wen Yang, Ming-Chieh Tsai, Ji-Han Liu","Chien-Wei Cheng, Wei-Wen Yang, Ming-Chieh Tsai, Ji-Han Liu",2008-06-20,2009-02-26,2009-12-24,,https://patents.google.com/patent/US20090315841A1/en,https://patentimages.storage.googleapis.com/US20090315841A1/US20090315841A1-20091224-D00000.png
KR-101524897-B1,Editing a document using a transitory editing surface ,마이크로소프트 코포레이션,에릭 다나 베일리,2008-02-25,2009-01-21,2015-06-01,2015-06-01,https://patents.google.com/patent/KR101524897B1/en,https://patentimages.storage.googleapis.com/3e/d2/3d/0977787cc5811e/112010061287111-pct00001.png
KR-101331032-B1,Method for executing application associated with virtualized environment ,삼성전자주식회사,"박재민, 서상범, 장경아",2008-07-30,2008-07-30,2013-11-19,2013-11-19,https://patents.google.com/patent/KR101331032B1/en,https://patentimages.storage.googleapis.com/0c/99/97/3cd36bf9706211/112008055207685-pat00001.png
US-7107441-B2,Pre-boot interpreted namespace parsing for flexible heterogeneous configuration and code consolidation ,Intel Corporation,"Vincent J. Zimmer, Michael A. Rothman",2003-05-21,2003-05-21,2006-09-12,2006-09-12,https://patents.google.com/patent/US7107441B2/en,https://patentimages.storage.googleapis.com/US7107441B2/US07107441-20060912-D00000.png
US-8046392-B2,Storage system and information transfer method for the same ,"Hitachi, Ltd.","Atsushi Ueoka, Toshio Otani",2007-04-27,2008-01-30,2011-10-25,2011-10-25,https://patents.google.com/patent/US8046392B2/en,https://patentimages.storage.googleapis.com/2e/e6/79/30d73826622d83/US08046392-20111025-D00000.png
CN-105700784-A,Touch input method and electronic apparatus ,"神讯电脑(昆山)有限公司, 神基科技股份有限公司",王振泙,2014-11-28,2014-11-28,2016-06-22,,https://patents.google.com/patent/CN105700784A/en,
CN-102232216-B,Systems and methods for managing endian mode of a device ,美光科技公司,哈罗德·B·诺伊斯,2008-12-01,2009-11-19,2015-04-15,2015-04-15,https://patents.google.com/patent/CN102232216B/en,
US-2010306773-A1,Instant on Platform ,"Lee Mark M, Philip Sheu, Ha Robert P, Thomas Deng, Wenchi Fang, Xun Fang, Yuchung Lu","Mark M. Lee, Philip Sheu, Robert P. Ha, Thomas Deng, Wenchi Fang, Xun Fang, Yuchung Lu",2006-11-06,2007-11-02,2010-12-02,,https://patents.google.com/patent/US20100306773A1/en,https://patentimages.storage.googleapis.com/44/bb/fe/e5ede341e1ba53/US20100306773A1-20101202-D00000.png
CN-106371741-A,"Sorting method, sorting device and user equipment ",北京智谷睿拓技术服务有限公司,刘嘉,2015-08-25,2015-08-25,2017-02-01,,https://patents.google.com/patent/CN106371741A/en,
US-2010293460-A1,Text selection method and system based on gestures ,Budelli Joe G,Joe G. Budelli,2009-05-14,2009-05-14,2010-11-18,,https://patents.google.com/patent/US20100293460A1/en,https://patentimages.storage.googleapis.com/US20100293460A1/US20100293460A1-20101118-D00000.png
US-9189152-B2,"Touch device and method for dynamically setting touch inactive area, and non-transitory recording medium ",Institute For Information Industry,Szu-Hsuan WANG,2013-09-26,2013-12-02,2015-11-17,2015-11-17,https://patents.google.com/patent/US9189152B2/en,https://patentimages.storage.googleapis.com/61/35/7d/f030e7c104c2b9/US09189152-20151117-D00000.png
US-9317275-B2,Computer system and program restoring method thereof ,"Samsung Electronics Co., Ltd.","Jong-Hwa Lee, Jae-Hwan Kim, Min-Hyung Lee",2011-01-17,2011-10-31,2016-04-19,2016-04-19,https://patents.google.com/patent/US9317275B2/en,https://patentimages.storage.googleapis.com/5a/c0/87/f8154844b6552d/US09317275-20160419-D00000.png
US-7519809-B2,Operating system-wide sandboxing via switchable user skins ,International Business Machines Corporation,"Phani Gopal V. Achanta, Riaz Y. Hussain, Scott Thomas Jones",2005-04-07,2005-04-07,2009-04-14,2009-04-14,https://patents.google.com/patent/US7519809B2/en,https://patentimages.storage.googleapis.com/0e/1d/d8/630fb168fcfcca/US07519809-20090414-D00006.png
KR-100946055-B1,Heterogeneous indexing for annotation systems ,인터내셔널 비지네스 머신즈 코포레이션,"줄리아 라이스, 피터 슈바르츠, 윌리암 스웝, 브라이언 크라군, 호아 트란",2003-06-20,2004-06-10,2010-03-09,2010-03-09,https://patents.google.com/patent/KR100946055B1/en,https://patentimages.storage.googleapis.com/e0/68/87/b2d975d630165f/112005066874358-pct00002.png
CN-102693075-B,Screen data management system and method ,宏达国际电子股份有限公司,"陈盈如, 陈学群, 尼可.A.科丁顿",2011-02-14,2012-02-13,2015-08-05,2015-08-05,https://patents.google.com/patent/CN102693075B/en,
AU-2011324252-B2,Touch control method and portable terminal supporting the same ,"Samsung Electronics Co., Ltd.","Sung Hwan Baek, Do Hee Chung",2010-11-03,2011-10-31,2015-11-26,2015-11-26,https://patents.google.com/patent/AU2011324252B2/en,
US-8355007-B2,Methods for use with multi-touch displays for determining when a touch is processed as a mouse event ,Adobe Systems Incorporated,Timothy W. Kukulski,2009-05-11,2009-05-11,2013-01-15,2013-01-15,https://patents.google.com/patent/US8355007B2/en,https://patentimages.storage.googleapis.com/dc/94/c2/ad424465d27cc1/US08355007-20130115-D00000.png
US-8190832-B2,Data storage performance enhancement through a write activity level metric recorded in high performance block storage metadata ,International Business Machines Corporation,"Selwyn David Dickey, Timothy John Klubertanz, Ginny Mahrer McCright, Jeffrey William Palm",2009-01-29,2009-01-29,2012-05-29,2012-05-29,https://patents.google.com/patent/US8190832B2/en,https://patentimages.storage.googleapis.com/14/86/30/70dfc298e5c3bc/US08190832-20120529-D00000.png
CN-107832403-A,"Catalogue file management method and device, electronic terminal and readable storage medium ",武汉斗鱼网络科技有限公司,"张磊, 陈少杰, 张文明",2017-11-02,2017-11-02,2018-03-23,,https://patents.google.com/patent/CN107832403A/en,
US-2011061045-A1,Operating Systems in a Layerd Virtual Workspace ,"Virtual Computer, Inc.",Robert Phillips,2007-12-20,2010-11-11,2011-03-10,,https://patents.google.com/patent/US20110061045A1/en,https://patentimages.storage.googleapis.com/57/60/7f/13aab889d77122/US20110061045A1-20110310-D00000.png
US-2011061046-A1,Installing Software Applications in a Layered Virtual Workspace ,"Virtual Computer, Inc.",Robert Phillips,2008-12-18,2010-11-11,2011-03-10,,https://patents.google.com/patent/US20110061046A1/en,https://patentimages.storage.googleapis.com/2e/5d/78/45b249345e467f/US20110061046A1-20110310-D00000.png
JP-2015176268-A,Electronic device and authentication method ,"株式会社東芝, Toshiba Corp","知孝 森, Tomotaka Mori, 知孝 森",2014-03-14,2014-03-14,2015-10-05,,https://patents.google.com/patent/JP2015176268A/en,https://patentimages.storage.googleapis.com/5b/10/18/be9f9deb1cf1b8/2015176268-3.png
CN-108536583-A,"Automatic testing assertion method, automatic testing assertion device, computer equipment and storage medium ",平安科技（深圳）有限公司,周思聪,2018-03-09,2018-03-09,2018-09-14,,https://patents.google.com/patent/CN108536583A/en,
KR-20100016727-A,Apparatus and method for docking of a mobile equipment supporting a docking station ,삼성전자주식회사,이승철,2008-08-05,2008-08-05,2010-02-16,,https://patents.google.com/patent/KR20100016727A/en,https://patentimages.storage.googleapis.com/6d/e5/aa/cc3c23333d35a8/112008056145115-PAT00001.png
JP-6141858-B2,The interaction between web gadgets and spreadsheets ,"マイクロソフト テクノロジー ライセンシング，エルエルシー, マイクロソフト  テクノロジー  ライセンシング，エルエルシー","ウォルドマン，ローレンス, パテール，ケユル・ラーフル, プリシュ，シャハル, バーク，オーエン・ジェームズ, バタギン，ダニエル, シモンズ，ジョン・ガーレット",2011-11-04,2012-11-02,2017-06-07,2017-06-07,https://patents.google.com/patent/JP6141858B2/en,https://patentimages.storage.googleapis.com/5e/ec/7d/5f6cd713b7e70d/0006141858-2.png
TW-I520044-B,Event identification method and its associated electronics of the computer-readable storage medium ,Apple Inc,"Joshua H Shaffer, Kenneth L Kocienda, Imran Chaudhri",2010-12-20,2011-12-20,2016-02-01,2016-02-01,https://patents.google.com/patent/TWI520044B/en,
US-2018032747-A1,System and Method for Database-Level Access Control Using Rule-Based Derived Accessor Groups ,Siemens Product Lifecycle Management Software Inc.,John Staehle Whelan,2016-07-28,2016-07-28,2018-02-01,,https://patents.google.com/patent/US20180032747A1/en,https://patentimages.storage.googleapis.com/a5/5f/81/77e341d3cf1a5d/US20180032747A1-20180201-D00000.png
KR-100467438-B1,Method and apparatus for managing files in a storage medium ,인텔 코오퍼레이션,그로스마크티.,1998-07-09,1999-06-28,2005-01-24,2005-01-24,https://patents.google.com/patent/KR100467438B1/en,https://patentimages.storage.googleapis.com/KR100467438B1/112001000565427-pct00005.png
JP-5279646-B2,"The information processing apparatus, the operation method and program ",キヤノン株式会社,"和恵 金子, 寛樹 山本, 克敏 長門",2008-09-03,2009-07-27,2013-09-04,2013-09-04,https://patents.google.com/patent/JP5279646B2/en,https://patentimages.storage.googleapis.com/fa/c5/f2/c77deff668cd39/0005279646-2.png
CN-106201320-A,User interface control method and system ,西安酷派软件科技有限公司,陈兵,2016-07-28,2016-07-28,2016-12-07,,https://patents.google.com/patent/CN106201320A/en,
CN-106776239-A,Running status display method of application and electronic equipment ,维沃移动通信有限公司,张国济,2016-11-24,2016-11-24,2017-05-31,,https://patents.google.com/patent/CN106776239A/en,
KR-20100058567-A,System and method for processing data ,인터내셔널 비지네스 머신즈 코포레이션,"토모히로 미야히라, 유카리 미키",2007-10-05,2008-10-03,2010-06-03,,https://patents.google.com/patent/KR20100058567A/en,https://patentimages.storage.googleapis.com/df/99/95/b1497f0c0058fb/pct00001.png
US-2007233727-A1,Multiple Virtual Devices ,"Gideon Guy, Eugenio Allevato","Gideon Guy, Eugenio Allevato",2003-08-05,2007-05-31,2007-10-04,,https://patents.google.com/patent/US20070233727A1/en,https://patentimages.storage.googleapis.com/1a/39/3f/a3c4c5cf734cea/US20070233727A1-20071004-D00000.png
JP-5702296-B2,Software keyboard control method ,"マイクロソフト コーポレーション, マイクロソフト  コーポレーション","マーキエヴィチ，ジャン−クリスチャン, タウンゼンド，リード, マシューズ，デヴィッド, シヴァージ，ヴィシュヌ",2008-12-09,2009-11-03,2015-04-15,2015-04-15,https://patents.google.com/patent/JP5702296B2/en,https://patentimages.storage.googleapis.com/f8/7a/48/f03a5d90d7ed6c/0005702296-2.png
US-9836585-B2,User centric method and adaptor for digital rights management system ,"Konica Minolta Laboratory U.S.A., Inc.",Rabindra Pathak,2013-03-15,2013-03-15,2017-12-05,2017-12-05,https://patents.google.com/patent/US9836585B2/en,https://patentimages.storage.googleapis.com/9a/97/6b/2f8a124b252786/US09836585-20171205-D00000.png
JP-4250914-B2,Storage system ,株式会社日立製作所,"学 北村, 賢一 宮田, 直人 松並, 浩二 薗田",2002-06-03,2002-06-03,2009-04-08,2009-04-08,https://patents.google.com/patent/JP4250914B2/en,https://patentimages.storage.googleapis.com/38/4b/fb/26ea880012b6c9/0004250914-2.png
US-9285969-B2,User interface navigation utilizing pressure-sensitive touch ,Lenovo (Singapore) Pte. Ltd.,"John Weldon Nicholson, James Stephen Rutledge, Song Wang, John Miles Hunt",2012-05-22,2014-04-28,2016-03-15,2016-03-15,https://patents.google.com/patent/US9285969B2/en,https://patentimages.storage.googleapis.com/45/45/c3/1be27a7ff14435/US09285969-20160315-D00000.png
